


## 20I (Alpha, V1)
	first_seq	num_seqs	last_seq
Aruba	2021-01-13	2606	2022-01-08
Honduras	2021-01-14	198	2022-01-04
Suriname	2021-01-16	377	2021-12-31
Democratic Republic of the Congo	2021-01-16	399	2021-12-17
Montenegro	2021-01-17	502	2022-02-08
Cabo Verde	2021-01-18	80	2021-09-02
Armenia	2021-01-19	117	2022-01-11
Croatia	2021-01-20	22715	2022-02-04
Botswana	2021-01-21	2456	2022-02-03
Liechtenstein	2021-01-21	600	2022-02-06
Guadeloupe	2021-01-22	576	2022-02-07
Curacao	2021-01-23	1187	2022-01-30
Ethiopia	2021-01-23	442	2021-08-16
Moldova	2021-01-27	190	2022-01-25
Jamaica	2021-01-29	637	2021-12-24
Benin	2021-01-30	482	2021-11-13
Monaco	2021-02-04	79	2021-12-14
Bonaire	2021-02-06	1197	2022-01-25
Papua New Guinea	2021-02-09	2157	2021-11-18
Republic of the Congo	2021-02-09	303	2021-12-30
Sint Maarten	2021-02-12	2100	2022-01-31
Bahrain	2021-02-14	2085	2021-11-14
Antigua and Barbuda	2021-02-14	169	2022-01-17
Libya	2021-02-17	3	2021-06-05
Paraguay	2021-02-22	524	2022-02-02
Belarus	2021-02-23	106	2021-10-27
Somalia	2021-02-28	7	2021-03-05
Liberia	2021-03-09	63	2021-07-10
Panama	2021-03-15	49	2021-12-13
Bahamas	2021-03-18	101	2021-08-08
Afghanistan	2021-03-21	70	2021-05-29
Malta	2021-03-25	816	2022-02-08
Solomon Islands	2021-03-26	1	2021-03-26
Kyrgyzstan	2021-04-03	97	2021-12-11
Saudi Arabia	2021-04-06	66	2021-12-21
Algeria	2021-04-12	48	2021-12-10
Nepal	2021-04-12	1456	2022-01-27
Mozambique	2021-04-21	476	2022-01-20
Namibia	2021-04-26	226	2021-12-28
El Salvador	2021-04-29	227	2022-01-23
Saint Lucia	2021-05-03	80	2022-01-21
Sierra Leone	2021-05-07	24	2021-11-24
Eswatini	2021-05-14	409	2021-12-20
Myanmar	2021-05-26	51	2022-01-04
Burundi	2021-05-27	58	2021-07-28
Barbados	2021-06-01	75	2021-12-16
Andorra	2021-06-07	125	2022-02-01
Grenada	2021-06-24	49	2021-12-13
Uzbekistan	2021-06-25	52	2021-07-23
Chad	2021-07-05	32	2021-11-15
Saint Vincent and the Grenadines	2021-07-19	143	2022-01-04
Brunei	2021-07-21	730	2022-01-12
French Polynesia	2021-07-29	35	2021-12-07
Trinidad and Tobago	2021-07-30	907	2022-01-31
Dominica	2021-08-06	17	2022-01-09
Saint Kitts and Nevis	2021-08-15	18	2022-01-04
Saint Barthélemy	2021-08-17	12	2021-11-02
Lesotho	2021-08-18	5	2021-08-26
Palau	2021-08-20	2	2021-08-20
Guyana	2021-09-06	49	2022-02-14
Puerto Rico	2021-09-24	1	2021-09-24
Union of the Comoros	2021-10-05	11	2021-10-26
Saint Martin	2021-11-24	194	2022-01-31
Syria	2021-12-01	54	2022-02-02
Tanzania	2021-12-18	2	2021-12-18


## ORF1a:S3675
	first_seq	num_seqs	last_seq
Canada	2020-03-10	92970	2022-02-13
Germany	2020-03-15	170403	2022-02-15
USA	2020-03-23	819752	2022-02-19
United Kingdom	2020-03-26	782579	2022-02-19
United Arab Emirates	2020-04-20	434	2021-05-02
Senegal	2020-05-08	587	2022-02-19
Spain	2020-05-12	39667	2022-02-16
Colombia	2020-06-03	3190	2022-02-04
India	2020-06-10	14088	2022-02-11
Djibouti	2020-06-15	426	2022-01-05
South Africa	2020-06-15	13910	2022-02-06
Seychelles	2020-06-25	38	2021-06-08
Bangladesh	2020-07-01	892	2022-01-31
Madagascar	2020-07-13	302	2021-07-18
Australia	2020-07-29	16277	2022-02-19
Indonesia	2020-08-06	7003	2022-02-14
Zambia	2020-08-14	504	2022-02-02
Mozambique	2020-08-22	438	2022-01-20
Angola	2020-08-25	357	2021-11-25
Zimbabwe	2020-09-01	525	2021-12-15
Serbia	2020-09-28	151	2022-01-21
Sweden	2020-10-08	78638	2022-02-15
Kenya	2020-10-09	1846	2022-01-15
Romania	2020-10-11	3732	2022-02-03
Brazil	2020-10-13	60361	2022-02-11
France	2020-10-18	80062	2022-02-21
Ireland	2020-10-28	21578	2022-02-08
Ghana	2020-10-30	934	2021-12-23
Slovenia	2020-11-02	12535	2022-02-02
Switzerland	2020-11-02	37741	2022-02-15
Luxembourg	2020-11-06	11432	2022-02-06
Argentina	2020-11-08	5956	2022-02-07
Denmark	2020-11-09	153159	2022-02-18
Russia	2020-11-09	1076	2022-01-25
Portugal	2020-11-09	8994	2022-02-08
Netherlands	2020-11-12	41748	2022-02-16
Eswatini	2020-11-13	244	2021-12-20
Israel	2020-11-15	22953	2022-02-08
Dominican Republic	2020-11-16	264	2022-02-02
Cameroon	2020-11-19	142	2021-12-15
Mexico	2020-11-20	13751	2022-02-13
Botswana	2020-11-21	93	2021-12-08
Austria	2020-11-23	6866	2022-02-11
Mauritius	2020-11-24	469	2022-01-27
Malawi	2020-11-25	524	2021-12-30
Lesotho	2020-11-26	16	2021-01-18
Belgium	2020-11-30	36939	2022-02-19
Peru	2020-11-30	7800	2022-02-15
Slovakia	2020-11-30	4782	2022-02-16
Japan	2020-12-01	63352	2022-02-15
Iceland	2020-12-02	629	2021-07-28
Hong Kong	2020-12-07	781	2022-02-10
Italy	2020-12-07	30303	2022-02-16
Côte d'Ivoire	2020-12-07	301	2021-12-06
Singapore	2020-12-08	2649	2022-02-17
Norway	2020-12-09	21381	2022-02-18
Philippines	2020-12-10	7277	2022-02-10
Albania	2020-12-10	26	2021-07-13
Greece	2020-12-11	7374	2022-02-05
Central African Republic	2020-12-11	45	2021-04-26
Barbados	2020-12-12	57	2021-12-16
Bulgaria	2020-12-13	3425	2022-01-20
South Korea	2020-12-14	5015	2022-01-26
Burkina Faso	2020-12-16	62	2022-01-29
New Zealand	2020-12-16	1905	2022-02-16
Czech Republic	2020-12-16	10116	2022-02-14
Dominica	2020-12-16	5	2021-04-01
Saint Lucia	2020-12-17	63	2022-01-21
Nigeria	2020-12-17	1366	2022-01-01
Finland	2020-12-18	10028	2022-02-01
Jordan	2020-12-20	207	2022-01-12
Turkey	2020-12-20	11052	2022-02-14
Jamaica	2020-12-21	286	2021-12-24
Poland	2020-12-22	37624	2022-02-22
Oman	2020-12-22	189	2022-01-04
Qatar	2020-12-22	880	2022-01-13
Cyprus	2020-12-22	20	2021-01-28
Chile	2020-12-22	9080	2022-02-10
Bermuda	2020-12-23	22	2021-12-14
Estonia	2020-12-23	3955	2022-01-26
Togo	2020-12-24	148	2021-06-30
Pakistan	2020-12-25	601	2022-02-02
Bosnia and Herzegovina	2020-12-25	173	2022-01-31
Taiwan	2020-12-26	66	2021-12-24
Iraq	2020-12-27	155	2022-01-21
Malaysia	2020-12-28	1293	2022-02-06
Gabon	2020-12-28	260	2021-09-30
Rwanda	2020-12-28	159	2022-01-29
Fiji	2020-12-28	4	2021-04-19
Lebanon	2020-12-29	806	2022-01-20
Palestine	2020-12-31	1	2020-12-31
China	2020-12-31	42	2021-12-29
Venezuela	2021-01-01	105	2022-02-01
Sri Lanka	2021-01-02	1118	2022-02-16
North Macedonia	2021-01-04	342	2022-02-06
Guinea-Bissau	2021-01-04	32	2021-02-05
Ecuador	2021-01-04	1771	2022-02-01
Union of the Comoros	2021-01-05	6	2021-01-10
Kosovo	2021-01-05	37	2021-12-29
Hungary	2021-01-06	56	2022-01-14
Gambia	2021-01-06	126	2022-01-05
Grenada	2021-01-06	5	2021-08-19
Morocco	2021-01-08	166	2022-01-20
Thailand	2021-01-08	5102	2022-02-09
Vietnam	2021-01-08	252	2022-02-09
Iran	2021-01-08	278	2022-02-06
Niger	2021-01-09	23	2021-07-01
Latvia	2021-01-12	3127	2022-01-13
Panama	2021-01-12	74	2021-12-13
Trinidad and Tobago	2021-01-12	1236	2022-01-31
Equatorial Guinea	2021-01-12	51	2021-08-27
Montenegro	2021-01-17	81	2022-02-08
Georgia	2021-01-18	597	2022-02-13
Cabo Verde	2021-01-18	17	2021-08-28
Croatia	2021-01-20	9632	2022-02-04
Brunei	2021-01-20	159	2022-01-12
Aruba	2021-01-20	830	2022-01-08
Liechtenstein	2021-01-21	126	2022-02-03
Kuwait	2021-01-21	37	2021-07-01
Guadeloupe	2021-01-22	251	2022-02-07
Democratic Republic of the Congo	2021-01-22	151	2021-12-18
South Sudan	2021-01-23	48	2021-05-26
Curacao	2021-01-23	565	2022-01-30
Antigua and Barbuda	2021-01-26	41	2022-01-17
Guinea	2021-01-26	84	2021-12-30
Honduras	2021-01-26	111	2022-01-04
Moldova	2021-01-27	68	2022-01-25
Republic of the Congo	2021-01-27	183	2021-12-30
Belize	2021-01-29	194	2022-01-31
Benin	2021-01-30	500	2021-07-29
Paraguay	2021-01-31	404	2022-02-02
Azerbaijan	2021-02-01	14	2022-01-10
Lithuania	2021-02-02	12821	2022-02-12
Bolivia	2021-02-03	77	2021-09-14
Monaco	2021-02-04	5	2021-04-17
Bonaire	2021-02-06	419	2022-01-25
Costa Rica	2021-02-10	823	2022-02-03
Sint Maarten	2021-02-12	788	2022-01-31
Egypt	2021-02-13	75	2022-01-08
Uganda	2021-02-13	108	2022-01-07
Bahrain	2021-02-14	75	2021-07-31
Libya	2021-02-17	41	2021-06-07
Ethiopia	2021-02-17	31	2021-06-10
Suriname	2021-02-18	465	2021-12-31
Ukraine	2021-02-18	148	2022-02-09
Guatemala	2021-02-19	267	2022-01-21
Cambodia	2021-02-19	1249	2022-02-12
Tunisia	2021-02-20	101	2021-12-02
Belarus	2021-02-23	25	2021-05-24
Uruguay	2021-02-23	175	2021-04-15
Somalia	2021-02-28	11	2021-03-05
Kazakhstan	2021-03-02	189	2021-12-28
Sudan	2021-03-04	43	2021-12-26
Mongolia	2021-03-08	388	2021-12-02
Namibia	2021-03-17	214	2021-12-28
Bahamas	2021-03-18	61	2021-08-07
Armenia	2021-03-18	33	2022-01-11
Mali	2021-03-20	33	2021-12-23
Afghanistan	2021-03-21	53	2021-05-29
Malta	2021-03-25	325	2022-02-08
Guyana	2021-03-29	9	2022-02-14
Liberia	2021-03-31	10	2021-05-20
Kyrgyzstan	2021-04-03	8	2021-07-08
Saudi Arabia	2021-04-06	59	2021-12-21
Algeria	2021-04-12	16	2021-12-10
Nepal	2021-04-14	22	2022-01-27
Nicaragua	2021-04-20	54	2021-08-23
El Salvador	2021-04-29	106	2022-01-23
Haiti	2021-05-15	56	2021-08-07
Burundi	2021-05-27	6	2021-05-31
Saint Kitts and Nevis	2021-05-31	51	2022-01-04
Andorra	2021-06-07	67	2022-02-01
Uzbekistan	2021-06-25	11	2021-06-25
Saint Vincent and the Grenadines	2021-08-14	101	2022-01-04
Chad	2021-11-05	1	2021-11-05
Sierra Leone	2021-11-24	1	2021-11-24
Myanmar	2021-11-30	5	2022-01-04
Saint Martin	2021-12-14	167	2022-01-31
Tanzania	2021-12-18	2	2021-12-18
Syria	2022-01-05	22	2022-02-02


## 20G/S:677H.Robin2
	first_seq	num_seqs	last_seq
USA	2020-09-25	2721	2021-06-22
Mexico	2021-01-03	8	2021-03-31
Canada	2021-01-08	4	2021-02-28
Spain	2021-01-08	4	2021-01-22
France	2021-01-11	25	2021-02-25
Belgium	2021-01-14	1	2021-01-14
Australia	2021-01-15	1	2021-01-15
Bahamas	2021-01-18	1	2021-01-18
South Korea	2021-02-03	2	2021-03-01
Bulgaria	2021-02-11	4	2021-03-15
Chile	2021-02-14	1	2021-02-14
Honduras	2021-02-17	1	2021-02-17
United Kingdom	2021-03-07	1	2021-03-07


## 20G/S:677H.Yellowhammer
	first_seq	num_seqs	last_seq
China	2019-10-22	2	2020-06-03
Iceland	2020-08-03	1	2020-08-03
Russia	2020-09-29	2	2020-10-02
USA	2020-10-03	734	2021-05-06
Germany	2020-10-04	1	2020-10-04
Denmark	2020-12-14	2	2020-12-14
Mexico	2020-12-25	1	2020-12-25
Japan	2021-01-10	1	2021-01-10
Netherlands	2021-01-13	1	2021-01-13
Canada	2021-02-04	5	2021-05-10
India	2021-02-13	2	2021-02-19
Spain	2021-03-01	1	2021-03-01
France	2021-03-16	2	2021-05-26
Switzerland	2021-04-17	8	2021-05-17
Belize	2021-04-29	1	2021-04-29
Brazil	2021-08-01	1	2021-08-01


## 20G/S:677R.Roadrunner
	first_seq	num_seqs	last_seq
USA	2020-10-28	96	2021-04-28


## 20G/S:677H.Heron
	first_seq	num_seqs	last_seq
USA	2020-11-19	97	2021-04-09


## 20G/S:677H.Bluebird
	first_seq	num_seqs	last_seq
United Kingdom	2020-06-10	1	2020-06-10
India	2020-06-17	10	2021-02-24
USA	2020-08-17	626	2021-12-04
Senegal	2020-12-10	1	2020-12-10
Japan	2020-12-13	2	2021-04-01
Singapore	2020-12-20	2	2020-12-28
Switzerland	2021-01-13	1	2021-01-13
Israel	2021-01-15	1	2021-01-15
Finland	2021-01-18	1	2021-01-18
Indonesia	2021-01-25	1	2021-01-25
Canada	2021-03-04	1	2021-03-04
Mexico	2021-03-16	3	2021-06-10
France	2021-08-17	1	2021-08-17
Russia	2021-09-22	3	2021-10-13
Poland	2021-12-07	3	2021-12-28


## 20G/S:677H.Quail
	first_seq	num_seqs	last_seq
USA	2020-05-17	1181	2021-09-14
Mexico	2020-08-21	26	2021-06-10
Japan	2020-10-23	1	2020-10-23
Canada	2020-11-19	8	2021-01-10
Spain	2021-01-23	3	2021-02-08


## 20G/S:677H.Mockingbird
	first_seq	num_seqs	last_seq
China	2019-10-22	2	2020-05-25
Laos	2020-07-07	2	2020-07-10
USA	2020-11-07	937	2021-12-09
Chile	2020-12-23	2	2020-12-26
Brazil	2021-01-03	1	2021-01-03
India	2021-02-13	1	2021-02-13
Senegal	2021-05-21	1	2021-05-21
Italy	2021-08-09	1	2021-08-09


## Delta+299I
	first_seq	num_seqs	last_seq
Netherlands	2021-02-11	666	2022-01-13
Japan	2021-06-11	4	2021-08-21
Morocco	2021-06-20	59	2021-12-28
Israel	2021-06-28	14	2021-09-02
Ghana	2021-06-30	1	2021-06-30
USA	2021-07-01	483	2021-12-23
Belgium	2021-07-03	1245	2022-01-01
Germany	2021-07-04	749	2021-12-26
United Kingdom	2021-07-05	320	2022-01-09
France	2021-07-06	1711	2022-01-04
Canada	2021-07-08	236	2021-12-03
Italy	2021-07-09	215	2021-12-13
Spain	2021-07-14	394	2022-01-24
Switzerland	2021-07-15	120	2022-01-27
Sweden	2021-07-16	103	2021-12-26
South Korea	2021-07-20	49	2021-12-14
Denmark	2021-07-20	503	2021-12-06
Ireland	2021-07-27	2	2021-08-04
Austria	2021-07-27	2	2021-08-28
Finland	2021-07-28	6	2021-11-21
Norway	2021-08-02	100	2021-11-09
Romania	2021-08-04	2	2021-12-23
Iceland	2021-08-12	1	2021-08-12
Estonia	2021-08-12	30	2021-12-31
Qatar	2021-08-13	14	2021-09-17
Portugal	2021-08-16	18	2021-11-30
Chad	2021-08-16	1	2021-08-16
Singapore	2021-08-18	1	2021-08-18
Chile	2021-08-23	1	2021-08-23
Hong Kong	2021-08-26	2	2021-12-05
Slovenia	2021-08-30	2	2021-08-31
Lithuania	2021-09-03	1	2021-09-03
Jordan	2021-09-04	2	2021-09-20
Moldova	2021-09-08	1	2021-09-08
Turkey	2021-09-10	1	2021-09-10
Mexico	2021-09-13	3	2021-09-23
Poland	2021-09-16	8	2021-11-02
Latvia	2021-09-27	1	2021-09-27
Bahrain	2021-10-08	3	2021-10-26
Curacao	2021-11-06	1	2021-11-06
Croatia	2021-11-09	1	2021-11-09
Liechtenstein	2021-11-24	1	2021-11-24
Slovakia	2021-12-06	1	2021-12-06
Greece	2022-01-08	1	2022-01-08


## Delta+250I
	first_seq	num_seqs	last_seq
Netherlands	2021-01-11	995	2022-01-13
Turkey	2021-03-09	431	2021-12-30
Italy	2021-03-16	242	2022-01-05
Slovakia	2021-04-09	11	2022-01-10
Israel	2021-05-06	66	2021-12-10
Sweden	2021-06-02	1820	2022-01-07
Switzerland	2021-06-07	299	2022-01-27
Belgium	2021-06-09	1553	2022-01-09
Japan	2021-06-11	8	2021-11-21
USA	2021-06-11	1000	2022-01-09
Iraq	2021-06-13	42	2022-01-14
Jordan	2021-06-16	6	2021-10-30
Sri Lanka	2021-06-19	3	2021-11-18
Germany	2021-06-20	3276	2022-02-07
Morocco	2021-06-20	73	2021-12-28
France	2021-06-21	2090	2022-01-04
Denmark	2021-06-21	3730	2022-01-18
United Kingdom	2021-06-22	907	2022-01-15
Ghana	2021-06-23	3	2021-08-09
Norway	2021-06-25	284	2022-01-05
Lebanon	2021-06-25	12	2021-07-14
Canada	2021-07-04	260	2021-12-11
Finland	2021-07-04	189	2022-01-17
South Korea	2021-07-06	50	2021-12-14
Austria	2021-07-08	41	2021-11-01
Spain	2021-07-14	529	2022-01-24
Australia	2021-07-14	3	2021-08-22
India	2021-07-14	4	2021-09-09
Benin	2021-07-18	1	2021-07-18
Luxembourg	2021-07-19	88	2021-12-16
Croatia	2021-07-22	6	2022-01-03
Bulgaria	2021-07-22	4	2021-09-09
Bahrain	2021-07-23	195	2021-11-13
Lithuania	2021-07-26	48	2022-01-05
Ireland	2021-07-27	63	2021-12-28
Iceland	2021-07-27	5	2021-08-12
Latvia	2021-08-01	183	2022-01-12
Argentina	2021-08-03	2	2021-08-24
Czech Republic	2021-08-03	13	2022-01-03
Romania	2021-08-04	6	2021-12-23
Poland	2021-08-04	492	2022-02-05
Slovenia	2021-08-11	20	2022-01-07
Qatar	2021-08-12	39	2021-12-01
Estonia	2021-08-12	79	2021-12-31
Portugal	2021-08-16	25	2021-12-14
Chad	2021-08-16	1	2021-08-16
Singapore	2021-08-18	2	2021-12-15
Curacao	2021-08-18	5	2021-11-06
Kuwait	2021-08-19	2	2021-08-19
Chile	2021-08-23	2	2021-10-15
Hong Kong	2021-08-26	4	2021-12-16
Iran	2021-08-29	1	2021-08-29
Montenegro	2021-08-30	5	2022-01-11
Moldova	2021-09-08	1	2021-09-08
Mexico	2021-09-13	3	2021-09-23
Russia	2021-09-21	2	2021-10-26
Indonesia	2021-09-21	16	2022-01-12
Georgia	2021-10-01	3	2021-11-26
Kosovo	2021-10-12	2	2021-10-16
New Zealand	2021-10-15	1	2021-10-15
North Macedonia	2021-11-05	2	2021-11-05
Malaysia	2021-11-13	1	2021-11-13
Liechtenstein	2021-11-24	1	2021-11-24
Ukraine	2021-11-30	1	2021-11-30
Venezuela	2021-12-01	1	2021-12-01
Greece	2021-12-07	2	2022-01-08
Thailand	2021-12-14	1	2021-12-14


## Delta+145H
	first_seq	num_seqs	last_seq
United Kingdom	2020-12-21	120886	2022-02-11
Belgium	2021-01-27	601	2022-01-13
Netherlands	2021-04-11	502	2022-01-24
Brazil	2021-04-12	7	2022-01-05
Canada	2021-05-06	172	2022-01-17
Slovenia	2021-06-15	34	2022-01-10
Ireland	2021-06-29	468	2022-01-04
Italy	2021-07-01	750	2022-02-04
Germany	2021-07-06	2692	2022-02-04
France	2021-07-13	1306	2022-02-07
Sweden	2021-07-16	346	2022-01-13
Lithuania	2021-07-20	239	2022-01-18
Spain	2021-07-21	1256	2022-02-03
Slovakia	2021-07-24	99	2022-02-10
Denmark	2021-07-27	4002	2022-01-23
Iceland	2021-07-27	2	2021-07-27
Poland	2021-07-28	1634	2022-02-15
Switzerland	2021-07-30	246	2022-01-18
Finland	2021-08-02	29	2022-01-04
Australia	2021-08-14	8	2021-12-05
Estonia	2021-08-16	14	2021-12-29
Romania	2021-08-17	136	2022-01-27
Norway	2021-08-18	235	2022-01-13
Luxembourg	2021-08-23	71	2022-01-19
USA	2021-08-24	251	2022-01-19
Portugal	2021-08-24	194	2022-01-10
Israel	2021-08-27	48	2021-12-22
Bulgaria	2021-08-27	185	2022-01-18
Japan	2021-08-28	8	2021-12-15
Czech Republic	2021-08-30	188	2022-01-24
Greece	2021-09-03	20	2022-01-14
Croatia	2021-09-04	24	2022-01-14
Austria	2021-09-04	15	2022-01-15
Moldova	2021-09-06	13	2022-01-06
Singapore	2021-09-08	21	2021-12-13
Malaysia	2021-10-07	2	2021-10-07
Bahrain	2021-10-08	5	2021-10-16
Russia	2021-10-13	8	2022-01-12
India	2021-10-18	64	2021-12-29
New Zealand	2021-10-21	7	2021-12-19
Ukraine	2021-10-25	1	2021-10-25
Colombia	2021-10-27	1	2021-10-27
Mexico	2021-10-30	2	2021-12-29
Hong Kong	2021-11-01	15	2021-12-17
Aruba	2021-11-07	1	2021-11-07
South Korea	2021-11-08	1	2021-11-08
Bosnia and Herzegovina	2021-11-09	10	2022-01-03
Ghana	2021-11-11	1	2021-11-11
Argentina	2021-11-15	2	2021-11-26
South Africa	2021-11-15	1	2021-11-15
Turkey	2021-11-16	5	2021-12-23
Malta	2021-11-17	13	2021-12-29
Kosovo	2021-11-18	6	2021-12-07
Ecuador	2021-11-18	2	2021-11-22
Chile	2021-11-20	4	2021-12-18
Kenya	2021-11-21	2	2021-12-02
Bermuda	2021-11-27	2	2021-12-13
Latvia	2021-11-27	28	2022-01-07
Hungary	2021-12-06	1	2021-12-06
Curacao	2021-12-09	2	2021-12-10
Qatar	2021-12-10	2	2021-12-14
Thailand	2021-12-10	3	2021-12-28
Saudi Arabia	2021-12-14	2	2021-12-14
North Macedonia	2021-12-14	1	2021-12-14
Costa Rica	2021-12-14	3	2021-12-22
Mauritius	2021-12-18	3	2021-12-21
Maldives	2021-12-19	1	2021-12-19


## Delta+ORF1a3059F
	first_seq	num_seqs	last_seq
Netherlands	2021-01-11	418	2022-01-16
Côte d'Ivoire	2021-02-18	6	2021-11-06
Senegal	2021-04-02	563	2021-10-25
Gambia	2021-04-08	247	2021-10-20
Belgium	2021-06-04	877	2022-01-30
Italy	2021-06-23	339	2022-01-31
Austria	2021-06-23	189	2021-12-31
Germany	2021-06-28	1825	2022-02-07
USA	2021-06-28	1919	2022-01-27
France	2021-06-29	3639	2022-02-07
Togo	2021-06-29	4	2021-07-31
United Kingdom	2021-07-04	3773	2022-02-02
Lebanon	2021-07-06	3	2021-07-08
Japan	2021-07-06	28	2021-10-14
Croatia	2021-07-09	19	2022-01-10
Switzerland	2021-07-09	448	2022-01-05
Cabo Verde	2021-07-12	32	2021-09-02
Brazil	2021-07-12	1793	2022-01-07
Ireland	2021-07-12	174	2021-12-14
Australia	2021-07-12	2	2021-11-30
India	2021-07-13	4	2021-11-25
Spain	2021-07-14	591	2022-01-31
Bulgaria	2021-07-16	1	2021-07-16
Denmark	2021-07-16	326	2022-01-06
Canada	2021-07-16	72	2021-12-29
Benin	2021-07-18	4	2021-08-13
Lithuania	2021-07-18	29	2021-12-04
Ghana	2021-07-19	6	2021-09-27
Estonia	2021-07-21	2	2022-01-04
Czech Republic	2021-07-22	32	2021-12-03
Bosnia and Herzegovina	2021-07-22	1	2021-07-22
Slovakia	2021-07-23	16	2021-12-29
Israel	2021-07-23	9	2021-12-21
Iceland	2021-07-23	8	2021-08-15
Sweden	2021-07-24	380	2021-12-05
Portugal	2021-07-26	91	2022-01-03
South Korea	2021-07-26	5	2021-11-24
Guadeloupe	2021-07-27	5	2021-11-09
Republic of the Congo	2021-07-27	6	2021-10-25
Kosovo	2021-07-28	6	2021-11-20
Finland	2021-07-31	167	2021-12-27
Norway	2021-07-31	8	2021-12-31
Luxembourg	2021-08-02	12	2021-10-22
Romania	2021-08-04	23	2021-12-24
Democratic Republic of the Congo	2021-08-04	3	2021-11-02
Egypt	2021-08-04	1	2021-08-04
Colombia	2021-08-04	8	2021-12-01
Latvia	2021-08-05	2	2021-12-28
Mali	2021-08-11	2	2021-08-11
Slovenia	2021-08-13	38	2022-01-03
Saint Lucia	2021-08-14	7	2021-09-14
Turkey	2021-08-20	11	2021-12-13
Cameroon	2021-08-21	30	2021-11-29
Poland	2021-08-24	22	2022-01-18
Gabon	2021-08-26	55	2021-09-30
Chile	2021-08-30	195	2022-01-11
Greece	2021-09-06	11	2021-12-19
Peru	2021-09-08	153	2022-01-12
Jordan	2021-09-11	1	2021-09-11
Saint Vincent and the Grenadines	2021-09-13	1	2021-09-13
Tunisia	2021-09-14	1	2021-09-14
Suriname	2021-09-29	1	2021-09-29
Mauritius	2021-10-01	1	2021-10-01
Dominican Republic	2021-10-14	2	2021-10-16
Indonesia	2021-10-24	1	2021-10-24
Ukraine	2021-10-25	1	2021-10-25
Paraguay	2021-10-25	1	2021-10-25
Costa Rica	2021-10-25	1	2021-10-25
Montenegro	2021-11-06	6	2021-12-10
Liechtenstein	2021-11-06	2	2021-11-20
Nigeria	2021-11-16	2	2021-11-25
Qatar	2021-11-18	1	2021-11-18
Morocco	2021-11-18	1	2021-11-18
Mexico	2021-11-25	3	2022-01-13
Curacao	2021-11-27	1	2021-11-27
Ecuador	2021-11-29	1	2021-11-29
Saint Martin	2021-12-02	1	2021-12-02
Singapore	2021-12-05	2	2021-12-05
Malta	2021-12-19	1	2021-12-19
Thailand	2021-12-20	2	2021-12-20
Argentina	2021-12-20	4	2021-12-30


## S:Q613
	first_seq	num_seqs	last_seq
China	2019-10-22	4	2020-07-28
Denmark	2020-03-11	4439	2022-02-15
Germany	2020-03-18	2467	2022-02-02
Australia	2020-03-19	13729	2022-01-26
Spain	2020-03-19	830	2022-01-26
United Kingdom	2020-03-23	5312	2022-02-04
Belgium	2020-03-25	1713	2022-01-01
USA	2020-03-27	10630	2022-02-04
Qatar	2020-03-29	30	2021-09-17
Japan	2020-04-03	136	2021-12-27
Portugal	2020-04-05	94	2022-01-04
Brazil	2020-04-07	413	2022-01-10
United Arab Emirates	2020-04-24	37	2021-02-06
Saudi Arabia	2020-04-24	6	2020-06-25
India	2020-04-30	619	2022-01-26
Canada	2020-05-05	17460	2022-01-30
Austria	2020-05-17	24	2022-01-14
Norway	2020-05-25	203	2022-02-06
Kenya	2020-06-08	180	2021-11-15
Poland	2020-06-09	193	2022-02-17
North Macedonia	2020-06-10	2	2021-06-09
Ghana	2020-06-20	16	2021-11-29
Bangladesh	2020-06-28	11	2021-12-25
Indonesia	2020-06-29	119	2022-01-22
Laos	2020-07-07	2	2020-07-10
Italy	2020-07-14	923	2022-01-10
Switzerland	2020-07-20	477	2022-01-27
Ireland	2020-07-22	138	2022-01-13
Romania	2020-07-24	45	2022-02-01
South Africa	2020-08-11	23	2021-12-10
Uganda	2020-08-14	240	2021-06-10
Rwanda	2020-08-28	141	2021-08-22
Mexico	2020-09-03	152	2022-01-15
Chile	2020-09-21	46	2021-12-28
Senegal	2020-09-22	3	2021-02-01
France	2020-09-25	2885	2022-01-23
Russia	2020-09-30	32	2022-01-12
Peru	2020-10-05	138	2022-02-12
Slovenia	2020-10-06	453	2022-01-20
Greece	2020-11-16	32	2022-01-08
Turkey	2020-11-20	219	2022-02-08
Cambodia	2020-11-28	14	2020-12-05
Timor-Leste	2020-11-29	2	2021-05-04
Netherlands	2020-12-07	864	2022-01-18
Togo	2020-12-11	2	2021-07-29
Iran	2020-12-12	1	2020-12-12
Singapore	2020-12-13	6	2021-08-18
Central African Republic	2020-12-15	1	2020-12-15
Cyprus	2020-12-23	1	2020-12-23
Philippines	2020-12-27	46	2021-08-30
Zimbabwe	2020-12-27	2	2020-12-28
Malawi	2020-12-28	2	2021-01-15
South Korea	2020-12-28	115	2021-12-22
Estonia	2020-12-29	175	2022-01-11
Guatemala	2021-01-02	7	2022-01-01
Argentina	2021-01-04	18	2022-01-04
South Sudan	2021-01-08	9	2021-01-27
Israel	2021-01-11	189	2021-12-21
Sweden	2021-01-12	1113	2022-01-07
Mauritius	2021-01-13	53	2022-01-27
Iceland	2021-01-13	5	2021-08-12
Democratic Republic of the Congo	2021-01-16	17	2021-07-26
Botswana	2021-01-21	4	2021-09-03
Zambia	2021-01-24	7	2021-06-30
